dataset_label,Name,Formula,E,surface_key,surface_ref_status,source_hdf,source_row
Ni-slabs,Ni-111-Ga-4x4x4-4-b-convergence-kpoints-13,0,0.0,Ni-111-Ga-4x4x4-4-b-convergence-kpoints-13,missing,/data/Chapter6/Ni-slabs.hdf,1132
Ni-slabs,Ni-111-Ga-4x4x4-4-b-convergence-kpoints-5,Ga4Ni60,-143.05463308,Ni-111-Ga-4x4x4-4-b-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,1133
Ni-slabs,Ni-111-Ga-4x4x4-4-b-convergence-kpoints-14,0,0.0,Ni-111-Ga-4x4x4-4-b-convergence-kpoints-14,missing,/data/Chapter6/Ni-slabs.hdf,1134
Ni-slabs,Ni-111-Ga-4x4x4-15,0,0.0,Ni-111-Ga-4x4x4-15,missing,/data/Chapter6/Ni-slabs.hdf,1136
Ni-slabs,Ni-111-Ga-4x4x4-3,Ga3Ni61,-142.43462067,Ni-111-Ga-4x4x4-3,self,/data/Chapter6/Ni-slabs.hdf,1137
Ni-slabs,Ni-111-Ga-4x4x4-12,Ga12Ni52,-138.03312317,Ni-111-Ga-4x4x4-12,self,/data/Chapter6/Ni-slabs.hdf,1138
Ni-slabs,Ni-111-Ga-4x4x4-2,Ga2Ni62,-141.91561613,Ni-111-Ga-4x4x4-2,self,/data/Chapter6/Ni-slabs.hdf,1139
Ni-slabs,Ni-111-Ga-4x4x4-2-a,Ga2Ni62,-141.91561613,Ni-111-Ga-4x4x4-2-a,self,/data/Chapter6/Ni-slabs.hdf,1140
Ni-slabs,Ni-111-Ga-4x4x4-13,0,0.0,Ni-111-Ga-4x4x4-13,missing,/data/Chapter6/Ni-slabs.hdf,1141
Ni-slabs,Ni-111-Ga-4x4x4-5,Ga5Ni59,-142.99238866,Ni-111-Ga-4x4x4-5,self,/data/Chapter6/Ni-slabs.hdf,1142
Ni-slabs,Ni-111-Ga-4x4x4-14,Ga14Ni50,-134.73631424,Ni-111-Ga-4x4x4-14,self,/data/Chapter6/Ni-slabs.hdf,1143
Ni-slabs,Ni-111-Ga-3x3x4-9,0,0.0,Ni-111-Ga-3x3x4-9,missing,/data/Chapter6/Ni-slabs.hdf,1144
Ni-slabs,Ni-111-Ga-3x3x4-6,Ga6Ni30,-79.14938366,Ni-111-Ga-3x3x4-6,self,/data/Chapter6/Ni-slabs.hdf,1145
Ni-slabs,Ni-111-Ga-3x3x4-6-Ox3-1,Ga6Ni30O3,-87.9510136,Ni-111-Ga-3x3x4-6-Ox3-1,self,/data/Chapter6/Ni-slabs.hdf,1146
Ni-slabs,Ni-111-Ga-3x3x4-6-Ox3-2,Ga6Ni30O3,-94.65802245,Ni-111-Ga-3x3x4-6-Ox3-2,self,/data/Chapter6/Ni-slabs.hdf,1147
Ni-slabs,Ni-111-Ga-3x3x4-6-Ox2-1,Ga6Ni30O2,-88.73167844,Ni-111-Ga-3x3x4-6-Ox2-1,self,/data/Chapter6/Ni-slabs.hdf,1148
Ni-slabs,Ni-111-Ga-3x3x4-1,GaNi35,-79.74342816,Ni-111-Ga-3x3x4-1,self,/data/Chapter6/Ni-slabs.hdf,1149
Ni-slabs,Ni-111-Ga-3x3x4-1-H2COO-AB,CH2GaNi35O2,-105.04913824,Ni-111-Ga-3x3x4-1-H2COO-AB,self,/data/Chapter6/Ni-slabs.hdf,1150
Ni-slabs,Ni-111-Ga-3x3x4-1-H2COO-AA-1,CH2GaNi35O2,-105.34333809,Ni-111-Ga-3x3x4-1-H2COO-AA-1,self,/data/Chapter6/Ni-slabs.hdf,1151
Ni-slabs,Ni-111-Ga-3x3x4-1-H2COO-AA-2,CH2GaNi35O2,-105.34434219,Ni-111-Ga-3x3x4-1-H2COO-AA-2,self,/data/Chapter6/Ni-slabs.hdf,1152
Ni-slabs,Ni-111-Ga-3x3x4-1-H-AAB,HGaNi35,-83.69492903,Ni-111-Ga-3x3x4-1-H-AAB,self,/data/Chapter6/Ni-slabs.hdf,1156
Ni-slabs,Ni-111-Ga-3x3x4-1-H-AAA,HGaNi35,-83.69483572,Ni-111-Ga-3x3x4-1-H-AAA,self,/data/Chapter6/Ni-slabs.hdf,1157
Ni-slabs,Ni-111-Ga-3x3x4-1-convergence-kpoints-9,GaNi35,-79.79537212,Ni-111-Ga-3x3x4-1-convergence-kpoints-9,self,/data/Chapter6/Ni-slabs.hdf,1158
Ni-slabs,Ni-111-Ga-3x3x4-1-convergence-kpoints-11,GaNi35,-79.81092352,Ni-111-Ga-3x3x4-1-convergence-kpoints-11,self,/data/Chapter6/Ni-slabs.hdf,1159
Ni-slabs,Ni-111-Ga-3x3x4-1-convergence-kpoints-7,GaNi35,-79.81175888,Ni-111-Ga-3x3x4-1-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,1160
Ni-slabs,Ni-111-Ga-3x3x4-1-convergence-kpoints-6,GaNi35,-79.81366241,Ni-111-Ga-3x3x4-1-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,1161
Ni-slabs,Ni-111-Ga-3x3x4-1-convergence-kpoints-10,GaNi35,-79.80447978,Ni-111-Ga-3x3x4-1-convergence-kpoints-10,self,/data/Chapter6/Ni-slabs.hdf,1162
Ni-slabs,Ni-111-Ga-3x3x4-1-convergence-kpoints-8,GaNi35,-79.80424885,Ni-111-Ga-3x3x4-1-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,1163
Ni-slabs,Ni-111-Ga-3x3x4-1-convergence-kpoints-4,GaNi35,-79.74342839,Ni-111-Ga-3x3x4-1-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,1164
Ni-slabs,Ni-111-Ga-3x3x4-1-convergence-kpoints-3,GaNi35,-79.77562852,Ni-111-Ga-3x3x4-1-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,1165
Ni-slabs,Ni-111-Ga-3x3x4-1-convergence-kpoints-12,GaNi35,-79.80869916,Ni-111-Ga-3x3x4-1-convergence-kpoints-12,self,/data/Chapter6/Ni-slabs.hdf,1166
Ni-slabs,Ni-111-Ga-3x3x4-1-convergence-kpoints-13,GaNi35,-79.79861443,Ni-111-Ga-3x3x4-1-convergence-kpoints-13,self,/data/Chapter6/Ni-slabs.hdf,1167
Ni-slabs,Ni-111-Ga-3x3x4-1-convergence-kpoints-5,GaNi35,-79.8181737,Ni-111-Ga-3x3x4-1-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,1168
Ni-slabs,Ni-111-Ga-3x3x4-1-convergence-kpoints-14,GaNi35,-79.80301008,Ni-111-Ga-3x3x4-1-convergence-kpoints-14,self,/data/Chapter6/Ni-slabs.hdf,1169
Ni-slabs,Ni-111-Ga-3x3x4-3-a,Ga3Ni33,-80.83163704,Ni-111-Ga-3x3x4-3-a,self,/data/Chapter6/Ni-slabs.hdf,1173
Ni-slabs,Ni-111-Ga-3x3x4-3-a-H2COH-AB-1,CH3Ga3Ni33O,-104.36157467,Ni-111-Ga-3x3x4-3-a-H2COH-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1174
Ni-slabs,Ni-111-Ga-3x3x4-3-a-H2COO-BB-1,CH2Ga3Ni33O2,-105.8569427,Ni-111-Ga-3x3x4-3-a-H2COO-BB-1,self,/data/Chapter6/Ni-slabs.hdf,1179
Ni-slabs,Ni-111-Ga-3x3x4-3-a-H2COO-AB-1,CH2Ga3Ni33O2,-105.79779391,Ni-111-Ga-3x3x4-3-a-H2COO-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1180
Ni-slabs,Ni-111-Ga-3x3x4-3-a-H2COO-AA-1,CH2Ga3Ni33O2,-105.34558812,Ni-111-Ga-3x3x4-3-a-H2COO-AA-1,self,/data/Chapter6/Ni-slabs.hdf,1181
Ni-slabs,Ni-111-Ga-3x3x4-3-a-O-AAB,Ga3Ni33O,-85.76054054,Ni-111-Ga-3x3x4-3-a-O-AAB,self,/data/Chapter6/Ni-slabs.hdf,1198
Ni-slabs,Ni-111-Ga-3x3x4-3-a-H-AAB,HGa3Ni33,-84.46173619,Ni-111-Ga-3x3x4-3-a-H-AAB,self,/data/Chapter6/Ni-slabs.hdf,1199
Ni-slabs,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-9,Ga3Ni33,-80.85817238,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-9,self,/data/Chapter6/Ni-slabs.hdf,1200
Ni-slabs,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-11,Ga3Ni33,-80.86346228,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-11,self,/data/Chapter6/Ni-slabs.hdf,1201
Ni-slabs,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-7,Ga3Ni33,-80.86782557,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,1202
Ni-slabs,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-6,Ga3Ni33,-80.89448902,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,1203
Ni-slabs,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-10,Ga3Ni33,-80.86390408,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-10,self,/data/Chapter6/Ni-slabs.hdf,1204
Ni-slabs,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-8,Ga3Ni33,-80.83233167,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,1205
Ni-slabs,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-4,Ga3Ni33,-80.83164382,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,1206
Ni-slabs,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-3,Ga3Ni33,-80.76449785,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,1207
Ni-slabs,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-12,Ga3Ni33,-80.84685059,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-12,self,/data/Chapter6/Ni-slabs.hdf,1208
Ni-slabs,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-13,Ga3Ni33,-80.85843834,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-13,self,/data/Chapter6/Ni-slabs.hdf,1209
Ni-slabs,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-5,Ga3Ni33,-80.84522428,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,1210
Ni-slabs,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-14,Ga3Ni33,-80.86409239,Ni-111-Ga-3x3x4-3-a-convergence-kpoints-14,self,/data/Chapter6/Ni-slabs.hdf,1211
Ni-slabs,Ni-111-Ga-3x3x4-3-a-H2CO-AB-1,CH2Ga3Ni33O,-100.50786527,Ni-111-Ga-3x3x4-3-a-H2CO-AB-1,self,/data/Chapter6/Ni-slabs.hdf,1212
Ni-slabs,Ni-111-Ga-3x3x4-3-a-OH-AAB,HGa3Ni33O,-89.67770836,Ni-111-Ga-3x3x4-3-a-OH-AAB,self,/data/Chapter6/Ni-slabs.hdf,1213
Ni-slabs,Ni-111-Ga-3x3x4-3-a-OH-AA,HGa3Ni33O,-89.75944747,Ni-111-Ga-3x3x4-3-a-OH-AA,self,/data/Chapter6/Ni-slabs.hdf,1214
Ni-slabs,Ni-111-Ga-3x3x4-3-c,Ga3Ni33,-79.95256971,Ni-111-Ga-3x3x4-3-c,self,/data/Chapter6/Ni-slabs.hdf,1219
Ni-slabs,Ni-111-Ga-3x3x4-3-c-H2COO-BB-1,CH2Ga3Ni33O2,-105.09159652,Ni-111-Ga-3x3x4-3-c-H2COO-BB-1,self,/data/Chapter6/Ni-slabs.hdf,1220
Ni-slabs,Ni-111-Ga-3x3x4-3-c-H2COO-AB,CH2Ga3Ni33O2,-105.24579144,Ni-111-Ga-3x3x4-3-c-H2COO-AB,self,/data/Chapter6/Ni-slabs.hdf,1221
Ni-slabs,Ni-111-Ga-3x3x4-3-c-H2COO-AA,CH2Ga3Ni33O2,-104.4702203,Ni-111-Ga-3x3x4-3-c-H2COO-AA,self,/data/Chapter6/Ni-slabs.hdf,1222
Ni-slabs,Ni-111-Ga-3x3x4-3-under,Ga3Ni33,-80.28843219,Ni-111-Ga-3x3x4-3-under,self,/data/Chapter6/Ni-slabs.hdf,1231
Ni-slabs,Ni-111-Ga-3x3x4-3-b,Ga3Ni33,-80.25898171,Ni-111-Ga-3x3x4-3-b,self,/data/Chapter6/Ni-slabs.hdf,1232
Ni-slabs,Ni-111-Ga-3x3x4-3-b-H2COO-BB-1,CH2Ga3Ni33O2,-105.2557101,Ni-111-Ga-3x3x4-3-b-H2COO-BB-1,self,/data/Chapter6/Ni-slabs.hdf,1233
Ni-slabs,Ni-111-Ga-3x3x4-3-b-H2COO-AB,CH2Ga3Ni33O2,-105.4553821,Ni-111-Ga-3x3x4-3-b-H2COO-AB,self,/data/Chapter6/Ni-slabs.hdf,1234
Ni-slabs,Ni-111-Ga-3x3x4-3-b-H2COO-AA,CH2Ga3Ni33O2,-105.71855775,Ni-111-Ga-3x3x4-3-b-H2COO-AA,self,/data/Chapter6/Ni-slabs.hdf,1235
Ni-slabs,Ni-111-Ga-3x3x4-2,Ga2Ni34,-80.26633479,Ni-111-Ga-3x3x4-2,self,/data/Chapter6/Ni-slabs.hdf,1246
Ni-slabs,Ni-111-Ga-3x3x5-1,GaNi44,-102.59493986,Ni-111-Ga-3x3x5-1,self,/data/Chapter6/Ni-slabs.hdf,1247
Ni-slabs,Ni-111-Ga-3x3x5-1-convergence-kpoints-9,GaNi44,-102.58680256,Ni-111-Ga-3x3x5-1-convergence-kpoints-9,self,/data/Chapter6/Ni-slabs.hdf,1248
Ni-slabs,Ni-111-Ga-3x3x5-1-convergence-kpoints-11,GaNi44,-102.58209157,Ni-111-Ga-3x3x5-1-convergence-kpoints-11,self,/data/Chapter6/Ni-slabs.hdf,1249
Ni-slabs,Ni-111-Ga-3x3x5-1-convergence-kpoints-7,GaNi44,-102.565389,Ni-111-Ga-3x3x5-1-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,1250
Ni-slabs,Ni-111-Ga-3x3x5-1-convergence-kpoints-6,GaNi44,-102.59717369,Ni-111-Ga-3x3x5-1-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,1251
Ni-slabs,Ni-111-Ga-3x3x5-1-convergence-kpoints-10,GaNi44,-102.58994999,Ni-111-Ga-3x3x5-1-convergence-kpoints-10,self,/data/Chapter6/Ni-slabs.hdf,1252
Ni-slabs,Ni-111-Ga-3x3x5-1-convergence-kpoints-8,GaNi44,-102.56261186,Ni-111-Ga-3x3x5-1-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,1253
Ni-slabs,Ni-111-Ga-3x3x5-1-convergence-kpoints-4,GaNi44,-102.59498401,Ni-111-Ga-3x3x5-1-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,1254
Ni-slabs,Ni-111-Ga-3x3x5-1-convergence-kpoints-3,GaNi44,-102.50841664,Ni-111-Ga-3x3x5-1-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,1255
Ni-slabs,Ni-111-Ga-3x3x5-1-convergence-kpoints-12,GaNi44,-102.58620568,Ni-111-Ga-3x3x5-1-convergence-kpoints-12,self,/data/Chapter6/Ni-slabs.hdf,1256
Ni-slabs,Ni-111-Ga-3x3x5-1-convergence-kpoints-13,GaNi44,-102.58871923,Ni-111-Ga-3x3x5-1-convergence-kpoints-13,self,/data/Chapter6/Ni-slabs.hdf,1257
Ni-slabs,Ni-111-Ga-3x3x5-1-convergence-kpoints-5,GaNi44,-102.65124111,Ni-111-Ga-3x3x5-1-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,1258
Ni-slabs,Ni-111-Ga-3x3x5-1-convergence-kpoints-14,GaNi44,-102.58551876,Ni-111-Ga-3x3x5-1-convergence-kpoints-14,self,/data/Chapter6/Ni-slabs.hdf,1259
Ni-slabs,Ni-110-Al-1x2x4-1,AlNi7,-16.8176221,Ni-110-Al-1x2x4-1,self,/data/Chapter6/Ni-slabs.hdf,1260
Ni-slabs,Ni-110-Ga1-3x3x4-6,Ga6Ni30,-70.56900122,Ni-110-Ga1-3x3x4-6,self,/data/Chapter6/Ni-slabs.hdf,1261
Ni-slabs,Ni-110-clean-2x2x4,Ni16,-30.33573638,Ni-110-clean-2x2x4,self,/data/Chapter6/Ni-slabs.hdf,1262
Ni-slabs,Ni-110-clean-2x2x4-CN-1,CNNi16,-45.61944069,Ni-110-clean-2x2x4-CN-1,self,/data/Chapter6/Ni-slabs.hdf,1264
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-ab-18,Ni16,-30.36379583,Ni-110-clean-2x2x4-convergence-kpoints-ab-18,self,/data/Chapter6/Ni-slabs.hdf,1267
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-ab-9,Ni16,-30.37860288,Ni-110-clean-2x2x4-convergence-kpoints-ab-9,self,/data/Chapter6/Ni-slabs.hdf,1268
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-ab-7,Ni16,-30.35203271,Ni-110-clean-2x2x4-convergence-kpoints-ab-7,self,/data/Chapter6/Ni-slabs.hdf,1269
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-ab-6,Ni16,-30.33573705,Ni-110-clean-2x2x4-convergence-kpoints-ab-6,self,/data/Chapter6/Ni-slabs.hdf,1270
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-ab-10,Ni16,-30.37308351,Ni-110-clean-2x2x4-convergence-kpoints-ab-10,self,/data/Chapter6/Ni-slabs.hdf,1271
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-ab-8,Ni16,-30.37334779,Ni-110-clean-2x2x4-convergence-kpoints-ab-8,self,/data/Chapter6/Ni-slabs.hdf,1272
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-ab-24,Ni16,-30.36537953,Ni-110-clean-2x2x4-convergence-kpoints-ab-24,self,/data/Chapter6/Ni-slabs.hdf,1273
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-ab-4,Ni16,-30.34459623,Ni-110-clean-2x2x4-convergence-kpoints-ab-4,self,/data/Chapter6/Ni-slabs.hdf,1274
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-ab-3,Ni16,-30.38785296,Ni-110-clean-2x2x4-convergence-kpoints-ab-3,self,/data/Chapter6/Ni-slabs.hdf,1275
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-ab-12,Ni16,-30.36003501,Ni-110-clean-2x2x4-convergence-kpoints-ab-12,self,/data/Chapter6/Ni-slabs.hdf,1276
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-ab-5,Ni16,-30.37750031,Ni-110-clean-2x2x4-convergence-kpoints-ab-5,self,/data/Chapter6/Ni-slabs.hdf,1277
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-a-18,Ni16,-30.35825041,Ni-110-clean-2x2x4-convergence-kpoints-a-18,self,/data/Chapter6/Ni-slabs.hdf,1278
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-a-9,Ni16,-30.35834297,Ni-110-clean-2x2x4-convergence-kpoints-a-9,self,/data/Chapter6/Ni-slabs.hdf,1279
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-a-7,Ni16,-30.35513211,Ni-110-clean-2x2x4-convergence-kpoints-a-7,self,/data/Chapter6/Ni-slabs.hdf,1280
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-a-6,Ni16,-30.02741332,Ni-110-clean-2x2x4-convergence-kpoints-a-6,self,/data/Chapter6/Ni-slabs.hdf,1281
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-a-8,Ni16,-30.10105545,Ni-110-clean-2x2x4-convergence-kpoints-a-8,self,/data/Chapter6/Ni-slabs.hdf,1282
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-a-4,Ni16,-30.31473849,Ni-110-clean-2x2x4-convergence-kpoints-a-4,self,/data/Chapter6/Ni-slabs.hdf,1283
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-a-15,Ni16,-30.35895891,Ni-110-clean-2x2x4-convergence-kpoints-a-15,self,/data/Chapter6/Ni-slabs.hdf,1284
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-a-3,Ni16,-30.26279361,Ni-110-clean-2x2x4-convergence-kpoints-a-3,self,/data/Chapter6/Ni-slabs.hdf,1285
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-a-12,Ni16,-30.36003501,Ni-110-clean-2x2x4-convergence-kpoints-a-12,self,/data/Chapter6/Ni-slabs.hdf,1286
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-a-5,Ni16,-30.35866686,Ni-110-clean-2x2x4-convergence-kpoints-a-5,self,/data/Chapter6/Ni-slabs.hdf,1287
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-b-18,Ni16,-30.36476395,Ni-110-clean-2x2x4-convergence-kpoints-b-18,self,/data/Chapter6/Ni-slabs.hdf,1288
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-b-9,Ni16,-30.37977021,Ni-110-clean-2x2x4-convergence-kpoints-b-9,self,/data/Chapter6/Ni-slabs.hdf,1289
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-b-7,Ni16,-30.35626431,Ni-110-clean-2x2x4-convergence-kpoints-b-7,self,/data/Chapter6/Ni-slabs.hdf,1290
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-b-6,Ni16,-30.33383648,Ni-110-clean-2x2x4-convergence-kpoints-b-6,self,/data/Chapter6/Ni-slabs.hdf,1291
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-b-10,Ni16,-30.37120708,Ni-110-clean-2x2x4-convergence-kpoints-b-10,self,/data/Chapter6/Ni-slabs.hdf,1292
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-b-8,Ni16,-30.37334779,Ni-110-clean-2x2x4-convergence-kpoints-b-8,self,/data/Chapter6/Ni-slabs.hdf,1293
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-b-4,Ni16,-30.3670222,Ni-110-clean-2x2x4-convergence-kpoints-b-4,self,/data/Chapter6/Ni-slabs.hdf,1294
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-b-15,Ni16,-30.36785677,Ni-110-clean-2x2x4-convergence-kpoints-b-15,self,/data/Chapter6/Ni-slabs.hdf,1295
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-b-3,Ni16,-30.41030728,Ni-110-clean-2x2x4-convergence-kpoints-b-3,self,/data/Chapter6/Ni-slabs.hdf,1296
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-b-12,Ni16,-30.36003501,Ni-110-clean-2x2x4-convergence-kpoints-b-12,self,/data/Chapter6/Ni-slabs.hdf,1297
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-b-2,Ni16,-30.82789792,Ni-110-clean-2x2x4-convergence-kpoints-b-2,self,/data/Chapter6/Ni-slabs.hdf,1298
Ni-slabs,Ni-110-clean-2x2x4-convergence-kpoints-b-5,Ni16,-30.38063167,Ni-110-clean-2x2x4-convergence-kpoints-b-5,self,/data/Chapter6/Ni-slabs.hdf,1299
Ni-slabs,Ni-110-clean-2x2x4-Hx4-1,H4Ni16,-45.78984212,Ni-110-clean-2x2x4-Hx4-1,self,/data/Chapter6/Ni-slabs.hdf,1300
Ni-slabs,Ni-110-clean-2x2x4-Hx4-2,H4Ni16,-45.60089179,Ni-110-clean-2x2x4-Hx4-2,self,/data/Chapter6/Ni-slabs.hdf,1301
Ni-slabs,Ni-110-clean-2x2x4-CNx2-1,C2N2Ni16,-60.85826134,Ni-110-clean-2x2x4-CNx2-1,self,/data/Chapter6/Ni-slabs.hdf,1302
Ni-slabs,Ni-110-clean-2x2x5,Ni20,-40.67647999,Ni-110-clean-2x2x5,self,/data/Chapter6/Ni-slabs.hdf,1303
Ni-slabs,Ni-110-clean-1x2x4,Ni8,-15.16759884,Ni-110-clean-1x2x4,self,/data/Chapter6/Ni-slabs.hdf,1304
Ni-slabs,Ni-110-clean-1x2x4-H2COO-AA-1,CH2Ni8O2,-40.53562015,Ni-110-clean-1x2x4-H2COO-AA-1,self,/data/Chapter6/Ni-slabs.hdf,1306
Ni-slabs,Ni-110-clean-1x2x4-O-AA-1,Ni8O,-20.5396526,Ni-110-clean-1x2x4-O-AA-1,self,/data/Chapter6/Ni-slabs.hdf,1310
Ni-slabs,Ni-110-clean-1x2x4-H-AA-1,HNi8,-18.98501094,Ni-110-clean-1x2x4-H-AA-1,self,/data/Chapter6/Ni-slabs.hdf,1311
Ni-slabs,Ni-110-clean-1x2x4-OH-AA-1,HNi8O,-25.09858033,Ni-110-clean-1x2x4-OH-AA-1,self,/data/Chapter6/Ni-slabs.hdf,1312
Ni-slabs,Ni-110-clean-4x4x6,Ni96,-202.97032853,Ni-110-clean-4x4x6,self,/data/Chapter6/Ni-slabs.hdf,1314
Ni-slabs,Ni-110-clean-3x3x6,Ni54,-114.18666774,Ni-110-clean-3x3x6,self,/data/Chapter6/Ni-slabs.hdf,1315
Ni-slabs,Ni-110-clean-2x2x9,Ni36,-81.02002093,Ni-110-clean-2x2x9,self,/data/Chapter6/Ni-slabs.hdf,1316
Ni-slabs,Ni-110-clean-2x2x7,Ni28,-60.80104824,Ni-110-clean-2x2x7,self,/data/Chapter6/Ni-slabs.hdf,1317
Ni-slabs,Ni-110-clean-2x4x4,Ni32,-60.72983893,Ni-110-clean-2x4x4,self,/data/Chapter6/Ni-slabs.hdf,1318
Ni-slabs,Ni-110-clean-2x2x6,Ni24,-50.72684097,Ni-110-clean-2x2x6,self,/data/Chapter6/Ni-slabs.hdf,1319
Ni-slabs,Ni-110-clean-2x2x8,Ni32,-70.99975181,Ni-110-clean-2x2x8,self,/data/Chapter6/Ni-slabs.hdf,1320
Ni-slabs,Ni-110-clean-2x3x4,Ni24,-45.50401815,Ni-110-clean-2x3x4,self,/data/Chapter6/Ni-slabs.hdf,1321
Ni-slabs,Ni-110-clean-2x3x4-H2COO-AA-1,CH2Ni24O2,-71.19565254,Ni-110-clean-2x3x4-H2COO-AA-1,self,/data/Chapter6/Ni-slabs.hdf,1323
Ni-slabs,Ni-110-clean-2x3x4-H2COO-AA-2,CH2Ni24O2,-71.19601532,Ni-110-clean-2x3x4-H2COO-AA-2,self,/data/Chapter6/Ni-slabs.hdf,1324
Ni-slabs,Ni-110-clean-2x3x4-OHAlO-2,HAlNi24O2,-65.84623804,Ni-110-clean-2x3x4-OHAlO-2,self,/data/Chapter6/Ni-slabs.hdf,1325
Ni-slabs,Ni-110-clean-2x3x4-GaO-1,GaNi24O,-53.49180324,Ni-110-clean-2x3x4-GaO-1,self,/data/Chapter6/Ni-slabs.hdf,1328
Ni-slabs,Ni-110-clean-2x3x4-GaO-2,GaNi24O,-53.98321688,Ni-110-clean-2x3x4-GaO-2,self,/data/Chapter6/Ni-slabs.hdf,1329
Ni-slabs,Ni-110-clean-2x3x4-GaOH-1,HGaNi24O,-57.66422678,Ni-110-clean-2x3x4-GaOH-1,self,/data/Chapter6/Ni-slabs.hdf,1330
Ni-slabs,Ni-110-clean-2x3x4-GaOH-2,HGaNi24O,-57.66353348,Ni-110-clean-2x3x4-GaOH-2,self,/data/Chapter6/Ni-slabs.hdf,1331
